orderid,custid,orderstatus,totalprice,orderdate,orderpriority,clerk,storeid,shippriority,ordercomment,orderqty,productid,discount
417568,1218,C,1040.00,2019-06-23,10,June Summer,1,1,In Stock,10,5,10.40
480742,1232,C,1349.22,2020-06-08,10,June Summer,10,5,In Stock,1,6,16.87
415202,1082,C,1113.52,2019-03-01,10,Matt Winds,4,4,In Stock,2,8,18.56
365160,1346,C,1312.75,2019-09-06,10,Steve Fall,3,3,In Stock,4,1,13.13
463082,1432,C,1110.00,2020-11-28,10,Norbert Thanks,1,1,In Stock,11,3,27.75
280982,1392,C,1110.00,2020-10-28,10,Ossie Leaves,1,1,In Stock,11,5,13.88
345889,1359,C,1145.00,2019-09-30,10,Steve Fall,6,1,In Stock,1,5,11.45
280675,1265,C,1075.00,2020-07-25,10,Justin Heat,6,1,In Stock,1,3,53.75
230103,1043,C,1119.04,2020-02-01,10,Fred Cold,10,5,In Stock,1,8,27.98
301128,1478,C,1140.00,2020-12-10,10,Dee Winter,1,1,In Stock,11,2,19.00
342625,1275,C,1125.00,2020-07-09,10,Justin Heat,6,1,In Stock,1,6,56.25
447052,1022,C,1223.78,2020-01-18,10,Jack Snow,4,4,In Stock,3,6,15.30
223230,1353,C,1355.29,2020-09-08,10,Steve Fall,6,1,In Stock,2,3,33.88
372723,1313,C,1229.29,2019-08-08,10,Auggie Sunshine,10,5,In Stock,1,4,61.46
170231,1400,C,1397.83,2020-10-10,10,Ossie Leaves,8,3,In Stock,1,8,17.47
438446,1236,C,1373.52,2020-06-29,10,June Summer,4,4,In Stock,3,9,22.89
250310,1001,C,1221.58,2020-01-11,10,Jack Snow,2,2,In Stock,6,8,20.36
463059,1439,C,1145.00,2020-11-20,10,Norbert Thanks,6,1,In Stock,1,8,14.31
441260,1396,C,1373.52,2020-10-09,10,Ossie Leaves,4,4,In Stock,3,3,17.17
447765,1295,C,1449.79,2020-08-22,10,Auggie Sunshine,10,5,In Stock,1,9,36.24
260098,1388,C,1324.90,2020-10-06,10,Ossie Leaves,5,5,In Stock,2,10,66.24
140968,1378,C,1146.60,2020-10-23,10,Ossie Leaves,7,2,In Stock,1,8,11.47
408041,1291,C,1221.58,2019-08-11,10,Auggie Sunshine,2,2,In Stock,6,7,61.08
418033,1413,C,1425.00,2019-11-11,10,Norbert Thanks,6,1,In Stock,2,1,71.25
462365,1125,C,1025.00,2020-04-22,10,April Rains,6,1,In Stock,1,6,12.81
181670,1047,C,1258.05,2020-02-23,10,Fred Cold,9,4,In Stock,1,3,12.58
312790,1019,C,1330.98,2020-01-27,10,Jack Snow,1,1,In Stock,13,7,16.64
443176,1426,C,1312.75,2020-11-06,10,Norbert Thanks,3,3,In Stock,4,8,32.82
265970,1380,C,1157.62,2020-10-24,10,Ossie Leaves,8,3,In Stock,1,10,19.29
327268,1088,C,1146.60,2020-03-23,10,Matt Winds,7,2,In Stock,1,10,28.66
387363,1123,C,1015.00,2019-04-21,10,April Rains,6,1,In Stock,1,10,50.75
490179,1059,C,1207.24,2020-02-27,10,Fred Cold,8,3,In Stock,1,3,15.09
316460,1186,C,1312.75,2020-05-16,10,May Flowers,3,3,In Stock,4,2,32.82
212767,1297,C,1035.00,2020-08-23,10,Auggie Sunshine,6,1,In Stock,1,9,17.25
387199,1079,C,1150.00,2019-02-28,10,Fred Cold,1,1,In Stock,11,3,14.38
190274,1374,C,1689.56,2020-10-12,10,Ossie Leaves,10,5,In Stock,1,3,21.12
415564,1214,C,1356.08,2019-06-22,10,June Summer,7,2,In Stock,1,9,22.60
433672,1062,C,1349.22,2020-02-18,10,Fred Cold,10,5,In Stock,1,10,13.49
327695,1285,C,1267.88,2020-07-31,10,Justin Heat,8,3,In Stock,1,6,31.70
241172,1462,C,1227.08,2020-12-24,10,Dee Winter,8,3,In Stock,1,1,15.34
490341,1131,C,1163.14,2020-04-14,10,April Rains,4,4,In Stock,2,1,19.39
513078,1038,C,1397.83,2020-01-31,10,Jack Snow,8,3,In Stock,1,4,34.95
317764,1234,C,1361.37,2020-06-08,10,June Summer,2,2,In Stock,6,1,34.03
366317,1347,C,1318.82,2019-09-16,10,Steve Fall,9,4,In Stock,1,6,16.49
150346,1136,C,1250.24,2020-04-16,10,April Rains,1,1,In Stock,12,8,12.50
457265,1085,C,1186.56,2020-03-22,10,Matt Winds,7,2,In Stock,1,6,11.87
275165,1045,C,1186.56,2020-02-22,10,Fred Cold,7,2,In Stock,1,8,19.78
418071,1421,C,1055.00,2019-11-24,10,Norbert Thanks,6,1,In Stock,1,6,10.55
345088,1028,C,1140.00,2019-01-30,10,Jack Snow,1,1,In Stock,11,3,28.50
416113,1463,C,1174.16,2019-12-05,10,Dee Winter,5,5,In Stock,2,8,11.74
150508,1218,C,1203.93,2020-06-03,10,June Summer,4,4,In Stock,3,8,12.04
432610,1001,C,1221.58,2020-01-21,10,Jack Snow,2,2,In Stock,6,2,12.22
537302,1122,C,1169.20,2020-04-01,10,April Rains,10,5,In Stock,1,4,58.46
346148,1468,C,1090.00,2019-12-16,10,Dee Winter,1,1,In Stock,10,8,27.25
225285,1375,C,1695.63,2020-10-12,10,Ossie Leaves,6,1,In Stock,2,2,16.96
300245,1095,C,1075.00,2020-03-15,10,Matt Winds,6,1,In Stock,1,10,53.75
275020,1020,C,1273.39,2020-01-07,10,Jack Snow,4,4,In Stock,3,7,12.73
338133,1453,C,1742.22,2020-12-11,10,Dee Winter,3,3,In Stock,5,1,17.42
463013,1423,C,1065.00,2020-11-05,10,Norbert Thanks,6,1,In Stock,1,5,53.25
210418,1188,C,1201.72,2020-05-06,10,May Flowers,2,2,In Stock,6,3,15.02
382322,1142,C,1284.97,2019-04-08,10,April Rains,5,5,In Stock,2,4,16.06
462136,1046,C,1030.00,2020-02-12,10,Fred Cold,1,1,In Stock,10,5,17.17
372126,1066,C,1245.82,2019-02-09,10,Fred Cold,6,1,In Stock,2,10,15.57
200874,1214,C,1495.07,2020-06-12,10,June Summer,6,1,In Stock,2,4,74.75
265720,1310,C,1212.75,2020-08-07,10,Auggie Sunshine,3,3,In Stock,4,8,15.16
483220,1352,C,1349.22,2020-09-08,10,Steve Fall,10,5,In Stock,1,5,33.73
327813,1343,C,1174.16,2020-09-05,10,Steve Fall,5,5,In Stock,2,5,14.68
166900,1280,C,1397.83,2020-07-30,10,Justin Heat,8,3,In Stock,1,1,69.89
210681,1271,C,1218.26,2020-07-27,10,Justin Heat,9,4,In Stock,1,6,60.91
490234,1084,C,1124.55,2020-03-12,10,Matt Winds,5,5,In Stock,2,3,18.74
387540,1220,C,1050.00,2019-06-14,10,June Summer,1,1,In Stock,10,2,17.50
218450,1135,C,1306.67,2020-04-15,10,April Rains,7,2,In Stock,1,3,13.07
161903,1053,C,1294.51,2020-02-25,10,Fred Cold,5,5,In Stock,2,8,12.95
372572,1222,C,1168.65,2019-06-24,10,June Summer,9,4,In Stock,1,8,58.43
409930,1403,C,1397.83,2019-10-31,10,Ossie Leaves,8,3,In Stock,1,7,69.89
415966,1376,C,1135.58,2019-10-22,10,Ossie Leaves,6,1,In Stock,1,3,18.93
172078,1448,C,1397.83,2020-11-30,10,Norbert Thanks,8,3,In Stock,1,8,13.98
168448,1298,C,1264.13,2020-08-23,10,Auggie Sunshine,5,5,In Stock,2,9,63.21
448001,1411,C,1108.01,2020-11-01,10,Norbert Thanks,9,4,In Stock,1,2,55.40
280583,1233,C,1115.00,2020-06-28,10,June Summer,6,1,In Stock,1,8,13.94
475020,1002,C,1227.66,2020-01-02,10,Jack Snow,8,3,In Stock,1,7,30.69
318940,1284,C,1397.83,2020-07-31,10,Justin Heat,8,3,In Stock,1,2,17.47
315718,1128,C,1264.13,2020-04-13,10,April Rains,5,5,In Stock,2,9,12.64
240798,1328,C,1331.27,2020-08-31,10,Auggie Sunshine,2,2,In Stock,6,1,16.64
230051,1021,C,1218.26,2020-01-17,10,Jack Snow,9,4,In Stock,1,3,60.91
476936,1056,C,1312.75,2020-02-26,10,Fred Cold,3,3,In Stock,4,9,13.13
342920,1390,C,1100.00,2020-10-07,10,Ossie Leaves,1,1,In Stock,11,4,55.00
457543,1223,C,1232.87,2020-06-15,10,June Summer,3,3,In Stock,4,1,15.41
316961,1191,C,1343.13,2020-05-17,10,May Flowers,4,4,In Stock,3,4,13.43
187513,1273,C,1355.29,2020-07-28,10,Justin Heat,6,1,In Stock,2,3,33.88
372284,1104,C,1234.80,2019-03-28,10,Matt Winds,5,5,In Stock,2,1,15.44
261209,1429,C,1330.98,2020-11-07,10,Norbert Thanks,1,1,In Stock,13,4,13.31
382541,1221,C,1221.30,2019-06-14,10,June Summer,2,2,In Stock,6,6,61.06
345366,1126,C,1030.00,2019-04-22,10,April Rains,1,1,In Stock,10,6,12.88
190428,1388,C,1324.90,2020-10-16,10,Ossie Leaves,5,5,In Stock,2,4,16.56
420347,1137,C,1085.00,2020-04-16,10,April Rains,6,1,In Stock,1,8,10.85
342205,1085,C,1025.00,2020-03-02,10,Matt Winds,6,1,In Stock,1,6,10.25
212349,1139,C,1095.00,2020-04-17,10,April Rains,6,1,In Stock,1,4,10.95
206374,1414,C,1738.18,2020-11-12,10,Norbert Thanks,9,4,In Stock,1,5,21.73
457684,1274,C,1296.54,2020-07-28,10,Justin Heat,7,2,In Stock,1,5,32.41
420040,1010,C,1050.00,2020-01-14,10,Jack Snow,1,1,In Stock,10,6,10.50
373016,1426,C,1190.70,2019-11-06,10,Norbert Thanks,1,1,In Stock,11,1,19.84
150254,1104,C,1296.54,2020-03-18,10,Matt Winds,7,2,In Stock,1,7,21.61
484600,1400,C,1397.83,2020-10-20,10,Ossie Leaves,8,3,In Stock,1,9,17.47
462801,1331,C,1005.00,2020-09-01,10,Steve Fall,6,1,In Stock,1,10,25.12
322219,1399,C,1391.75,2020-10-10,10,Ossie Leaves,2,2,In Stock,6,5,23.20
150784,1314,C,1296.54,2020-08-28,10,Auggie Sunshine,7,2,In Stock,1,5,64.83
440920,1362,C,1397.83,2020-09-30,10,Steve Fall,8,3,In Stock,1,10,69.89
338165,1455,C,1707.50,2020-12-22,10,Dee Winter,8,3,In Stock,2,6,28.46
416021,1431,C,1218.26,2019-11-07,10,Norbert Thanks,9,4,In Stock,1,2,20.30
210715,1305,C,1185.19,2020-08-05,10,Auggie Sunshine,6,1,In Stock,1,3,29.63
318690,1259,C,1270.21,2020-07-23,10,Justin Heat,1,1,In Stock,12,10,31.76
462759,1319,C,1145.00,2020-08-20,10,Auggie Sunshine,6,1,In Stock,1,7,28.62
463024,1434,C,1120.00,2020-11-08,10,Norbert Thanks,1,1,In Stock,11,4,14.00
382068,1008,C,1203.93,2019-01-23,10,Jack Snow,4,4,In Stock,3,5,20.07
168646,1316,C,1373.52,2020-08-29,10,Auggie Sunshine,4,4,In Stock,3,6,13.74
438512,1242,C,1397.83,2020-06-30,10,June Summer,8,3,In Stock,1,9,17.47
434882,1082,C,1227.66,2020-03-21,10,Matt Winds,8,3,In Stock,1,1,15.35
204351,1350,C,1337.06,2020-09-17,10,Steve Fall,8,3,In Stock,1,4,33.43
202271,1251,C,1221.58,2020-07-21,10,Justin Heat,2,2,In Stock,6,4,30.54
275580,1230,C,1273.39,2020-06-27,10,June Summer,4,4,In Stock,3,4,63.67
300050,1020,C,1100.00,2020-01-17,10,Jack Snow,1,1,In Stock,11,7,11.00
476848,1048,C,1264.13,2020-02-23,10,Fred Cold,5,5,In Stock,2,10,31.60
462818,1348,C,1090.00,2020-09-06,10,Steve Fall,1,1,In Stock,10,1,18.17
140605,1255,C,1405.69,2020-07-02,10,Justin Heat,6,1,In Stock,2,3,14.06
407678,1288,C,1397.83,2019-07-31,10,Justin Heat,8,3,In Stock,1,2,34.95
240260,1110,C,1331.27,2020-03-20,10,Matt Winds,2,2,In Stock,6,5,33.28
262793,1453,C,1829.33,2020-12-21,10,Dee Winter,10,5,In Stock,1,3,45.73
519140,1304,C,1300.59,2020-08-05,10,Auggie Sunshine,1,1,In Stock,13,2,16.26
275334,1124,C,1180.78,2020-04-12,10,April Rains,1,1,In Stock,11,1,19.68
346094,1444,C,1150.00,2019-11-30,10,Norbert Thanks,1,1,In Stock,11,1,14.38
301089,1439,C,1145.00,2020-11-30,10,Norbert Thanks,6,1,In Stock,1,2,19.08
225231,1400,C,1397.83,2020-10-10,10,Ossie Leaves,8,3,In Stock,1,5,69.89
240687,1277,C,1313.91,2020-07-29,10,Justin Heat,4,4,In Stock,3,5,13.14
482678,1288,C,1397.83,2020-07-31,10,Justin Heat,8,3,In Stock,1,5,17.47
382941,1381,C,1221.30,2019-10-14,10,Ossie Leaves,2,2,In Stock,6,5,61.06
387835,1335,C,1355.00,2019-09-12,10,Steve Fall,6,1,In Stock,2,1,16.94
188096,1296,C,1251.98,2020-08-12,10,Auggie Sunshine,2,2,In Stock,6,8,62.60
323580,1478,C,1385.67,2020-12-20,10,Dee Winter,6,1,In Stock,2,8,17.32
487837,1457,C,1258.05,2020-12-23,10,Dee Winter,9,4,In Stock,1,6,15.73
482270,1317,C,1379.61,2020-08-09,10,Auggie Sunshine,10,5,In Stock,1,3,22.99
490855,1355,C,1240.31,2020-09-19,10,Steve Fall,1,1,In Stock,12,10,20.67
265830,1360,C,1267.88,2020-09-10,10,Steve Fall,8,3,In Stock,1,2,63.39
421033,1413,C,1425.00,2020-11-11,10,Norbert Thanks,6,1,In Stock,2,10,35.62
457922,1392,C,1284.97,2020-10-08,10,Ossie Leaves,5,5,In Stock,2,1,12.85
337059,1029,C,1325.48,2020-01-20,10,Jack Snow,6,1,In Stock,2,9,22.09
490426,1196,C,1245.82,2020-05-09,10,May Flowers,6,1,In Stock,2,2,12.46
372581,1231,C,1218.26,2019-06-27,10,June Summer,9,4,In Stock,1,10,12.18
417586,1236,C,1130.00,2019-06-29,10,June Summer,1,1,In Stock,11,5,18.83
480230,1233,C,1355.29,2020-06-08,10,June Summer,6,1,In Stock,2,1,67.76
280491,1201,C,1150.00,2020-05-30,10,May Flowers,1,1,In Stock,11,4,28.75
151043,1423,C,1232.87,2020-11-15,10,Norbert Thanks,3,3,In Stock,4,8,15.41
206040,1454,C,1786.80,2020-12-02,10,Dee Winter,7,2,In Stock,2,1,89.34
300271,1091,C,1055.00,2020-03-24,10,Matt Winds,6,1,In Stock,1,4,52.75
403760,1136,C,1312.75,2019-04-26,10,April Rains,3,3,In Stock,4,10,21.88
457350,1140,C,1273.39,2020-04-17,10,April Rains,4,4,In Stock,3,3,12.73
257876,1306,C,1312.75,2020-08-06,10,Auggie Sunshine,3,3,In Stock,4,2,65.64
210322,1142,C,1223.78,2020-04-08,10,April Rains,4,4,In Stock,3,10,20.40
342788,1318,C,1140.00,2020-08-30,10,Auggie Sunshine,1,1,In Stock,11,4,57.00
300801,1331,C,1005.00,2020-09-01,10,Steve Fall,6,1,In Stock,1,3,16.75
359937,1087,C,1258.05,2019-03-23,10,Matt Winds,9,4,In Stock,1,5,62.90
150002,1002,C,1169.20,2020-01-02,10,Jack Snow,10,5,In Stock,1,3,11.69
318480,1268,C,1324.90,2020-07-16,10,Justin Heat,5,5,In Stock,2,7,66.24
316930,1203,C,1397.83,2020-05-30,10,May Flowers,8,3,In Stock,1,2,34.95
184260,1196,C,1373.52,2020-05-09,10,May Flowers,4,4,In Stock,3,2,34.34
415790,1320,C,1267.88,2019-08-30,10,Auggie Sunshine,8,3,In Stock,1,10,31.70
140927,1397,C,1251.34,2020-10-09,10,Ossie Leaves,2,2,In Stock,6,9,12.51
259710,1381,C,1282.36,2020-10-24,10,Ossie Leaves,3,3,In Stock,4,7,21.37
212156,1066,C,1130.00,2020-02-19,10,Fred Cold,1,1,In Stock,11,2,56.50
412364,1474,C,1361.37,2019-12-08,10,Dee Winter,2,2,In Stock,6,3,22.69
189867,1367,C,1397.83,2020-09-30,10,Steve Fall,8,3,In Stock,1,3,23.30
403350,1125,C,1245.89,2019-04-12,10,April Rains,6,1,In Stock,2,7,15.57
213195,1495,C,1150.00,2020-12-31,10,Dee Winter,1,1,In Stock,11,9,19.17
448069,1419,C,1152.11,2020-11-23,10,Norbert Thanks,3,3,In Stock,3,6,28.80
457592,1242,C,1331.27,2020-06-30,10,June Summer,2,2,In Stock,6,7,33.28
342296,1116,C,1150.00,2020-03-31,10,Matt Winds,1,1,In Stock,11,7,57.50
477780,1098,C,1324.90,2020-03-26,10,Matt Winds,5,5,In Stock,2,9,16.56
447640,1260,C,1157.62,2020-07-14,10,Justin Heat,8,3,In Stock,1,4,19.29
266070,1420,C,1157.62,2020-11-24,10,Norbert Thanks,8,3,In Stock,1,4,57.88
140578,1228,C,1201.72,2020-06-26,10,June Summer,2,2,In Stock,6,10,30.04
170758,1388,C,1324.90,2020-10-26,10,Ossie Leaves,5,5,In Stock,2,4,33.12
210053,1023,C,1229.29,2020-01-18,10,Jack Snow,10,5,In Stock,1,6,30.73
481490,1269,C,1330.98,2020-07-17,10,Justin Heat,1,1,In Stock,13,5,66.55
240824,1354,C,1296.54,2020-09-08,10,Steve Fall,7,2,In Stock,1,5,16.21
323044,1414,C,1738.18,2020-11-02,10,Norbert Thanks,9,4,In Stock,1,3,28.97
150528,1238,C,1319.69,2020-06-10,10,June Summer,10,5,In Stock,1,2,32.99
382996,1406,C,1331.27,2019-10-31,10,Ossie Leaves,2,2,In Stock,6,10,66.56
150181,1061,C,1279.17,2020-02-27,10,Fred Cold,10,5,In Stock,1,9,15.99
255281,1238,C,1385.67,2020-06-10,10,June Summer,6,1,In Stock,2,1,17.32
320943,1343,C,1294.51,2020-09-05,10,Steve Fall,5,5,In Stock,2,10,32.36
241169,1459,C,1209.72,2020-12-23,10,Dee Winter,10,5,In Stock,1,9,60.49
252629,1089,C,1270.21,2020-03-13,10,Matt Winds,1,1,In Stock,12,9,15.88
458200,1500,C,1331.27,2020-12-31,10,Dee Winter,2,2,In Stock,6,2,22.19
162211,1081,C,1221.58,2020-03-01,10,Matt Winds,2,2,In Stock,6,2,15.27
240679,1269,C,1267.60,2020-07-27,10,Justin Heat,8,3,In Stock,1,8,12.68
199630,1173,C,1440.37,2020-05-21,10,May Flowers,1,1,In Stock,14,2,14.40
416049,1429,C,1207.24,2019-11-17,10,Norbert Thanks,8,3,In Stock,1,5,12.07
345085,1025,C,1125.00,2019-01-29,10,Jack Snow,6,1,In Stock,1,5,11.25
368209,1429,C,1330.98,2019-11-07,10,Norbert Thanks,1,1,In Stock,13,7,16.64
275650,1270,C,1273.39,2020-07-17,10,Justin Heat,4,4,In Stock,3,5,31.83
217900,1110,C,1397.83,2020-03-30,10,Matt Winds,8,3,In Stock,1,5,17.47
475450,1015,C,1306.67,2020-01-15,10,Jack Snow,7,2,In Stock,1,6,13.07
191737,1417,C,1258.05,2020-11-23,10,Norbert Thanks,9,4,In Stock,1,9,15.73
457851,1351,C,1279.17,2020-09-17,10,Steve Fall,10,5,In Stock,1,6,15.99
315454,1134,C,1300.59,2020-04-05,10,April Rains,1,1,In Stock,13,7,21.68
363130,1263,C,1294.51,2019-07-05,10,Justin Heat,5,5,In Stock,2,4,32.36
327179,1059,C,1207.24,2020-02-27,10,Fred Cold,8,3,In Stock,1,4,60.36
521820,1392,C,1349.22,2020-10-28,10,Ossie Leaves,10,5,In Stock,1,2,13.49
280563,1213,C,1225.00,2020-06-21,10,June Summer,6,1,In Stock,2,4,30.62
300751,1311,C,1105.00,2020-08-17,10,Auggie Sunshine,6,1,In Stock,1,10,27.62
401670,1047,C,1258.05,2019-02-23,10,Fred Cold,9,4,In Stock,1,6,62.90
462499,1209,C,1150.00,2020-05-30,10,May Flowers,1,1,In Stock,11,4,28.75
140877,1347,C,1196.21,2020-09-26,10,Steve Fall,7,2,In Stock,1,6,59.81
240879,1349,C,1267.60,2020-09-27,10,Steve Fall,8,3,In Stock,1,1,15.84
410030,1413,C,1732.09,2019-11-01,10,Norbert Thanks,3,3,In Stock,5,4,21.65
316920,1202,C,1397.83,2020-05-30,10,May Flowers,8,3,In Stock,1,5,69.89
300871,1341,C,1055.00,2020-09-24,10,Steve Fall,6,1,In Stock,1,9,17.58
212268,1088,C,1040.00,2020-03-23,10,Matt Winds,1,1,In Stock,10,3,26.00
165040,1214,C,1495.07,2020-06-02,10,June Summer,6,1,In Stock,2,1,18.69
199380,1178,C,1264.13,2020-05-13,10,May Flowers,5,5,In Stock,2,10,31.60
265225,1105,C,1240.31,2020-03-09,10,Matt Winds,1,1,In Stock,12,1,20.67
327196,1076,C,1267.88,2020-02-28,10,Fred Cold,7,3,In Stock,1,8,12.68
210758,1318,C,1256.85,2020-08-20,10,Auggie Sunshine,7,2,In Stock,1,7,12.57
163795,1135,C,1306.67,2020-04-15,10,April Rains,7,2,In Stock,1,1,65.33
345691,1281,C,1150.00,2019-07-31,10,Justin Heat,1,1,In Stock,11,8,19.17
357090,1009,C,1270.21,2019-01-03,10,Jack Snow,1,1,In Stock,12,3,12.70
483316,1316,C,1373.52,2020-08-19,10,Auggie Sunshine,4,4,In Stock,3,8,22.89
197992,1092,C,1288.43,2020-03-24,10,Matt Winds,9,4,In Stock,1,6,16.11
150438,1178,C,1203.93,2020-05-13,10,May Flowers,4,4,In Stock,3,4,20.07
231108,1458,C,1146.60,2020-12-03,10,Dee Winter,7,2,In Stock,1,5,28.66
420651,1271,C,1105.00,2020-07-17,10,Justin Heat,6,1,In Stock,1,3,18.42
281007,1417,C,1035.00,2020-11-03,10,Norbert Thanks,6,1,In Stock,1,2,10.35
140017,1017,C,1196.21,2020-01-06,10,Jack Snow,7,2,In Stock,1,5,29.91
183880,1148,C,1385.67,2020-04-30,10,April Rains,6,1,In Stock,2,7,69.28
327398,1158,C,1267.88,2020-04-30,10,April Rains,8,3,In Stock,1,2,31.70
280782,1312,C,1110.00,2020-08-28,10,Auggie Sunshine,1,1,In Stock,11,1,11.10
210960,1400,C,1267.88,2020-10-20,10,Ossie Leaves,8,3,In Stock,1,3,63.39
187733,1293,C,1586.24,2020-08-01,10,Auggie Sunshine,7,2,In Stock,2,7,15.86
523690,1459,C,1270.21,2020-12-23,10,Dee Winter,1,1,In Stock,12,2,12.70
416102,1452,C,1653.75,2019-12-01,10,Dee Winter,4,4,In Stock,4,8,27.56
221787,1267,C,1318.82,2020-07-06,10,Justin Heat,9,4,In Stock,1,4,65.94
250825,1015,C,1306.67,2020-01-25,10,Jack Snow,7,2,In Stock,1,4,13.07
418100,1450,C,1150.00,2019-11-30,10,Norbert Thanks,1,1,In Stock,11,3,14.38
490267,1087,C,1141.09,2020-03-23,10,Matt Winds,2,2,In Stock,5,6,11.41
300030,1030,C,1150.00,2020-01-10,10,Jack Snow,1,1,In Stock,11,1,28.75
203780,1348,C,1324.90,2020-09-26,10,Steve Fall,5,5,In Stock,2,7,22.08
542551,1231,C,1105.00,2020-06-17,10,June Summer,6,1,In Stock,1,8,55.25
300825,1355,C,1125.00,2020-09-09,10,Steve Fall,6,1,In Stock,1,10,11.25
417793,1323,C,1150.00,2019-08-31,10,Auggie Sunshine,1,1,In Stock,11,4,28.75
415509,1219,C,1152.11,2019-06-03,10,June Summer,3,3,In Stock,3,3,14.40
462186,1066,C,1130.00,2020-02-28,10,Fred Cold,1,1,In Stock,11,2,56.50
163179,1109,C,1391.75,2020-03-30,10,Matt Winds,2,2,In Stock,6,3,23.20
219114,1134,C,1300.59,2020-04-25,10,April Rains,1,1,In Stock,13,5,65.03
483760,1346,C,1312.75,2020-09-26,10,Steve Fall,3,3,In Stock,4,8,21.88
223987,1347,C,1318.82,2020-09-06,10,Steve Fall,9,4,In Stock,1,8,32.97
250680,1008,C,1264.13,2020-01-23,10,Jack Snow,5,5,In Stock,2,9,21.07
184345,1155,C,1397.83,2020-04-30,10,April Rains,8,3,In Stock,1,2,69.89
319890,1319,C,1391.75,2020-08-30,10,Auggie Sunshine,2,2,In Stock,6,1,17.40
315730,1133,C,1294.51,2020-04-25,10,April Rains,5,5,In Stock,2,4,32.36
281186,1476,C,1130.00,2020-12-29,10,Dee Winter,1,1,In Stock,11,9,14.12
219480,1188,C,1324.90,2020-05-16,10,May Flowers,5,5,In Stock,2,4,22.08
328067,1417,C,1141.09,2020-11-23,10,Norbert Thanks,2,2,In Stock,5,2,28.53
226250,1475,C,1367.45,2020-12-09,10,Dee Winter,8,3,In Stock,1,10,68.37
261528,1428,C,1324.90,2020-11-16,10,Norbert Thanks,5,5,In Stock,2,4,33.12
140461,1171,C,1108.01,2020-05-21,10,May Flowers,9,4,In Stock,1,2,11.08
420014,1014,C,1070.00,2020-01-05,10,Jack Snow,1,1,In Stock,10,10,26.75
327455,1195,C,1240.31,2020-05-19,10,May Flowers,1,1,In Stock,12,7,20.67
280879,1349,C,1095.00,2020-09-27,10,Steve Fall,6,1,In Stock,1,5,13.69
434940,1114,C,1397.83,2020-03-31,10,Matt Winds,8,3,In Stock,1,10,23.30
327556,1236,C,1245.82,2020-06-19,10,June Summer,6,1,In Stock,2,7,12.46
151023,1433,C,1290.75,2020-11-08,10,Norbert Thanks,1,1,In Stock,12,2,64.54
228145,1495,C,1397.83,2020-12-31,10,Dee Winter,8,3,In Stock,1,4,69.89
141153,1473,C,1229.29,2020-12-18,10,Dee Winter,10,5,In Stock,1,10,12.29
322580,1438,C,1385.67,2020-11-20,10,Norbert Thanks,6,1,In Stock,2,8,69.28
387304,1124,C,1020.00,2019-04-02,10,April Rains,1,1,In Stock,10,10,12.75
241155,1475,C,1302.33,2020-12-19,10,Dee Winter,3,3,In Stock,4,1,65.12
387691,1281,C,1150.00,2019-07-31,10,Justin Heat,1,1,In Stock,11,2,11.50
300026,1026,C,1130.00,2020-01-09,10,Jack Snow,1,1,In Stock,11,1,56.50
440404,1294,C,1592.31,2020-08-22,10,Auggie Sunshine,3,3,In Stock,5,7,79.62
187870,1317,C,1379.61,2020-08-29,10,Auggie Sunshine,10,5,In Stock,1,5,13.80
275331,1121,C,1163.41,2020-04-11,10,April Rains,4,4,In Stock,2,10,14.54
301086,1436,C,1130.00,2020-11-29,10,Norbert Thanks,1,1,In Stock,11,10,11.30
162706,1096,C,1312.75,2020-03-16,10,Matt Winds,3,3,In Stock,4,5,32.82
276187,1477,C,1313.91,2020-12-29,10,Dee Winter,4,4,In Stock,3,3,21.90
382061,1001,C,1163.41,2019-01-21,10,Jack Snow,4,4,In Stock,2,5,58.17
363116,1236,C,1373.52,2019-06-19,10,June Summer,4,4,In Stock,3,1,13.74
477270,1107,C,1379.61,2020-03-09,10,Matt Winds,10,5,In Stock,1,2,13.80
527760,1320,C,1267.88,2020-08-20,10,Auggie Sunshine,8,3,In Stock,1,10,63.39
256853,1273,C,1355.29,2020-07-08,10,Justin Heat,6,1,In Stock,2,2,16.94
476780,1058,C,1324.90,2020-02-26,10,Fred Cold,5,5,In Stock,2,6,22.08
241090,1440,C,1331.27,2020-11-30,10,Norbert Thanks,2,2,In Stock,6,7,13.31
527413,1183,C,1174.16,2020-05-05,10,May Flowers,5,5,In Stock,2,6,29.35
218883,1143,C,1355.29,2020-04-18,10,April Rains,6,1,In Stock,2,5,33.88
345782,1312,C,1110.00,2019-08-28,10,Auggie Sunshine,1,1,In Stock,11,9,27.75
435710,1131,C,1282.36,2020-04-24,10,April Rains,3,3,In Stock,4,9,16.03
223756,1326,C,1397.83,2020-08-31,10,Auggie Sunshine,8,3,In Stock,1,5,17.47
275327,1147,C,1313.91,2020-04-09,10,April Rains,4,4,In Stock,3,5,65.70
259360,1376,C,1251.98,2020-10-12,10,Ossie Leaves,2,2,In Stock,6,4,20.87
275714,1304,C,1238.66,2020-08-05,10,Auggie Sunshine,9,4,In Stock,1,1,20.64
224000,1370,C,1397.83,2020-09-30,10,Steve Fall,8,3,In Stock,1,4,34.95
300510,1220,C,1050.00,2020-06-04,10,June Summer,1,1,In Stock,10,10,13.12
